"TripSetNo","TripSetPredNo","Date","Quarter","Year","Lat","Lon","SST","PredSpp","Length","Fullness","Argonautidae","Balistidae","BivalviaC","Bramidae","Carangidae","Clupeidae","Coryphaenidae","DecapodaO","Engraulidae","Exocoetidae","Galatheidae","GastropodaC","Gempylidae","Hemiramphidae","Hemisquillidae","Loliginidae","Myctophidae","Nomeidae","Octopodidae","Ommastrephidae","Ostraciidae","Penaeidae","Phosichthyidae","Portunidae","Scombridae","Squillidae","StomatopodaO","Tetraodontidae","Thysanoteuthidae"
2246,2246381,"2/10/2005",1,2005,8.9,-99.67,27.22222,"Thunnus albacares",590,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15
2347,2347382,"1/12/2005",1,2005,8.05,-102.82,27.11111,"Thunnus albacares",890,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.29,0,0,0,0
2347,2347383,"1/12/2005",1,2005,8.05,-102.82,27.11111,"Thunnus albacares",840,10,0,0,0,0,0,0,0,0,0,9.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,2347384,"1/12/2005",1,2005,8.05,-102.82,27.11111,"Thunnus albacares",970,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.13,0,0,0,0
2347,2347385,"1/12/2005",1,2005,8.05,-102.82,27.11111,"Thunnus albacares",952,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37,0,0,0,0
2448,2448386,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",612,1,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448387,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",895,5,0,5.1,0,0,0,0,0,0,0,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448388,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",680,20,0,0,0,0,0,0,0,0,0,0,17.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448389,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",740,20,0,0,0,0,0,0,0,0,0,0,20.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448390,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",752,15,0,0,0,0,0,0,0,0,0,0,14.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448391,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",725,15,0,0,0,0,0,0,0,0,0,0,13.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448392,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",715,30,0,0,0,0,0,0,0,0,0,0,25.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2448,2448393,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",665,1,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448394,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",693,20,0,0,0,0,0,0,0,0,0,0,17.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448395,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",666,10,0,0,0,0,0,0,0,0,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2448396,"2/25/2005",1,2005,14.2,-111.7,26.27778,"Thunnus albacares",680,1,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,2549397,"1/10/2005",1,2005,7.05,-101.42,27.61111,"Thunnus albacares",824,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0
2549,2549398,"1/10/2005",1,2005,7.05,-101.42,27.61111,"Thunnus albacares",1284,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0
2549,2549399,"1/10/2005",1,2005,7.05,-101.42,27.61111,"Thunnus albacares",1114,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.96,0,0,0,0
2550,2550400,"1/28/2005",1,2005,7.48,-102.1,27.44444,"Thunnus albacares",780,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0
2550,2550401,"1/28/2005",1,2005,7.48,-102.1,27.44444,"Thunnus albacares",880,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.76,0,0,0,0,0,0
2550,2550402,"1/28/2005",1,2005,7.48,-102.1,27.44444,"Thunnus albacares",870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0
2550,2550403,"1/28/2005",1,2005,7.48,-102.1,27.44444,"Thunnus albacares",830,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0
2550,2550404,"1/28/2005",1,2005,7.48,-102.1,27.44444,"Thunnus albacares",735,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0
2550,2550405,"1/28/2005",1,2005,7.48,-102.1,27.44444,"Thunnus albacares",710,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76,0,0,0,0,0,0
2651,2651406,"1/29/2005",1,2005,13.73,-100.08,28.88889,"Thunnus albacares",739,5,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,2651407,"1/29/2005",1,2005,13.73,-100.08,28.88889,"Thunnus albacares",776,5,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,2651408,"1/29/2005",1,2005,13.73,-100.08,28.88889,"Thunnus albacares",672,10,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,2651409,"1/29/2005",1,2005,13.73,-100.08,28.88889,"Thunnus albacares",661,10,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,2651410,"1/29/2005",1,2005,13.73,-100.08,28.88889,"Thunnus albacares",642,5,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2651,2651411,"1/29/2005",1,2005,13.73,-100.08,28.88889,"Thunnus albacares",658,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,2752412,"10/02/2005",4,2005,9,-115.43,31.66667,"Thunnus albacares",1169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0
2752,2752413,"10/02/2005",4,2005,9,-115.43,31.66667,"Thunnus albacares",1277,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,2752414,"10/02/2005",4,2005,9,-115.43,31.66667,"Thunnus albacares",986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0
2752,2752415,"10/02/2005",4,2005,9,-115.43,31.66667,"Thunnus albacares",1000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63,0,0,0,0,0,0
2752,2752416,"10/02/2005",4,2005,9,-115.43,31.66667,"Thunnus albacares",975,1,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,2753417,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",715,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0
2753,2753418,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",698,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65,0,0,0,0
2753,2753419,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",693,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.11,0,0,0,0
2753,2753420,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",747,1,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,2753421,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",567,1,0,0,0,0,0,0,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,2753422,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",946,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.31,0,0,0,0
2753,2753423,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0
2753,2753424,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2753,2753425,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",644,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.17,0,0,0,0
2753,2753426,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",653,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.42,0,0,0,0
2753,2753427,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",737,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
2753,2753428,"10/11/2005",4,2005,8.95,-117.3,28.05556,"Thunnus albacares",726,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2754,2754429,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",902,30,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.31,0,0,0,0,0,0
2754,2754430,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",852,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.46,0,0,0,0,0,0
2754,2754431,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2754,2754432,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0
2754,2754433,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",932,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.35,0,0,0,0,0,0
2754,2754434,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",613,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2754,2754435,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0
2754,2754436,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",798,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0
2754,2754437,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",940,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0,0
2754,2754438,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",905,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.61,0,0,0,0,0,0
2754,2754439,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",901,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.57,0,0,0,0,0,0
2754,2754440,"10/13/2005",4,2005,8.8,-121.38,28.33333,"Thunnus albacares",983,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,0,0,0,0,0,0
2855,2855441,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",552,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855442,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",529,5,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855443,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",524,20,0,0,0,0,0,0,0,0,0,0,7.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855444,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",521,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855445,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",621,30,0,0,0,0,0,0,0,0,0,0,7.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855446,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",526,100,0,0,0,0,0,0,0,0,0,0,22.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855447,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",530,15,0,0,0,0,0,0,0,0,0,0,12.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855448,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",631,1,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855449,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",593,10,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855450,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",529,20,0,0,0,0,0,0,0,0,0,0,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855451,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",463,5,0,0,0,0,0,0,0,0,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855452,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",494,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855453,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",496,20,0,0,0,0,0,0,0,0,0,0,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855454,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",557,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2855455,"8/09/2005",3,2005,22.58,-111.62,27.16667,"Thunnus albacares",610,30,0,0,0,0,0,0,0,0,0,0,11.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,2856456,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",726,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,30.49,0,0,0,0,0,0,0,0,0
2856,2856457,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",756,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.82,0,0,0,0,0,0,0,0,0
2856,2856458,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",762,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.48,0,0,0,0,0,0,0,0,0
2856,2856459,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",764,70,0,0,0,0,0,0,0,0,0,0,41.91,0,0,0,0,0,0,0,0,28.97,0,0,0,0,0,0,0,0,0
2856,2856460,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",739,50,0,0,0,0,0,0,0,0,0,0,39.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,2856461,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",746,40,0,0,0,0,0,0,0,0,0,0,29.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,2856462,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",739,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.88,0,0,0,0,0,0,0,0,0
2856,2856463,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",728,40,0,0,0,0,0,0,0,0,0,0,39.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,2856464,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",746,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.21,0,0,0,0,0,0,0,0,0
2856,2856465,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",727,30,0,0,0,0,0,0,0,0,0,0,29.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,2856466,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",738,50,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,57.37,0,0,0,0,0,0,0,0,0
2856,2856467,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",734,40,0,0,0,0,0,0,0,0,0,0,28.35,0,0,0,0,0,0,0,0,8.02,0,0,0,0,0,0,0,0,0
2856,2856468,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",718,80,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,182.89,0,0,0,0,0,0,0,0,0
2856,2856469,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",740,30,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,2856470,"8/12/2005",3,2005,25.45,-112.47,23,"Thunnus albacares",739,40,0,0,0,0,0,0,0,0,0,0,32.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857471,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",743,100,18.9,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,148.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857472,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",717,80,0,0,0,0,0,0,0,0,0,0,47.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857473,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",729,70,0,0,0,0,0,0,0,0,0,0,29.82,0,0,0,0,39.42,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857474,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",721,100,0,0,0,0,0,0,0,0,0,0,71.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857475,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",743,80,0,0,0,0,0,0,0,0,0,0,62.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857476,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",732,80,0,0,0,0,0,0,0,0,0,0,37.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857477,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",730,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857478,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",723,100,0,0,0,0,0,0,0,0,0,0,58.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857479,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",747,100,0,0,0,0,0,0,0,0,0,0,52.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857480,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",738,90,0,0,0,0,0,0,0,0,0,0,86.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857481,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",740,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857482,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",756,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857483,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",711,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,137.06,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857484,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",727,80,0,0,0,0,0,0,0,0,0,0,30.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,2857485,"8/15/2005",3,2005,25.82,-112.8,24.55556,"Thunnus albacares",698,70,0,0,0,0,0,0,0,0,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858486,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",752,50,0,0,0,0,0,0,0,0,0,0,51.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858487,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",739,30,0,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858488,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",742,10,0,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858489,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",514,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
2858,2858490,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",508,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0
2858,2858491,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",749,10,0,0,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858492,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",747,20,0,0,0,0,0,0,0,0,0,0,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858493,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",801,50,0,0,0,0,0,0,0,0,0,0,48.93,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0
2858,2858494,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",504,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0
2858,2858495,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",732,60,0,0,0,0,0,0,0,0,0,0,56.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858496,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",756,50,0,0,0,0,0,0,0,0,0,0,48.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858497,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",741,50,0,0,0,0,0,0,0,0,0,0,53.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,2858498,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",769,50,0,0,0,0,0,0,0,0,0,0,40.88,0,0,0,0,0,0,0,0,15.81,0,0,0,0,0,0,0,0,0
2858,2858499,"8/22/2005",3,2005,26,-113.15,24.66667,"Thunnus albacares",764,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2959,2959500,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",978,1,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959501,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",1205,5,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959502,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",1081,1,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959503,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",1003,1,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959504,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",892,1,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959505,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",871,1,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959506,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",922,1,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,2959507,"10/06/2005",4,2005,10.23,-117.58,27.11111,"Thunnus albacares",1063,1,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
